Link,Point Order,Sub Polygon Id,Usa2163 Id,Distance,Latitude,Longitude,New Latitude,New Longitude,Number of Records,Origin Latitude,Origin Longitude
link,10284,165,5,2033.530283646,36.6208,-121.9022,36.6208,-121.9022,1,39,-84.51
link,10285,165,5,2033.352488182,36.6126,-121.8959,36.6126,-121.8959,1,39,-84.51
link,10286,165,5,2033.103843252,36.602,-121.8874,36.602,-121.8874,1,39,-84.51
link,10287,165,5,2032.634152127,36.6026,-121.8788,36.6026,-121.8788,1,39,-84.51
link,10288,165,5,2032.076773312,36.6072,-121.87,36.6072,-121.87,1,39,-84.51
link,10289,165,5,2030.980555485,36.6196,-121.8539,36.6196,-121.8539,1,39,-84.51
link,10290,165,5,2029.820947468,36.6356,-121.8379,36.6356,-121.8379,1,39,-84.51
link,10291,165,5,2028.8508184,36.6562,-121.8271,36.6562,-121.8271,1,39,-84.51
link,10292,165,5,2027.652889863,36.6832,-121.8143,36.6832,-121.8143,1,39,-84.51
link,10293,165,5,2026.740220363,36.7188,-121.8099,36.7188,-121.8099,1,39,-84.51
link,10294,165,5,2026.141515327,36.7377,-121.8054,36.7377,-121.8054,1,39,-84.51
link,10295,165,5,2025.578439455,36.7309,-121.7924,36.7309,-121.7924,1,39,-84.51
link,10296,165,5,2024.217401380,36.7221,-121.7637,36.7221,-121.7637,1,39,-84.51
link,10297,165,5,2023.933859761,36.7303,-121.7613,36.7303,-121.7613,1,39,-84.51
link,10298,165,5,2024.112413948,36.7352,-121.7664,36.7352,-121.7664,1,39,-84.51
link,10299,165,5,2024.240752827,36.7391,-121.7702,36.7391,-121.7702,1,39,-84.51
link,10300,165,5,2024.532008490,36.7375,-121.7751,36.7375,-121.7751,1,39,-84.51
link,10301,165,5,2024.980427073,36.738,-121.7837,36.738,-121.7837,1,39,-84.51
link,10302,165,5,2025.254419312,36.7418,-121.7902,36.7418,-121.7902,1,39,-84.51
link,10303,165,5,2025.417420982,36.7464,-121.7949,36.7464,-121.7949,1,39,-84.51
link,10304,165,5,2025.781595969,36.7505,-121.8032,36.7505,-121.8032,1,39,-84.51
link,10305,165,5,2024.959016632,36.7799,-121.7982,36.7799,-121.7982,1,39,-84.51
link,10306,165,5,2024.015650648,36.8062,-121.7898,36.8062,-121.7898,1,39,-84.51
link,10307,165,5,2024.221447834,36.836,-121.8042,36.836,-121.8042,1,39,-84.51
link,10308,165,5,2025.473940276,36.9275,-121.8599,36.9275,-121.8599,1,39,-84.51
link,10309,165,5,2026.411252406,36.9549,-121.8871,36.9549,-121.8871,1,39,-84.51
link,10310,165,5,2027.131624976,36.9691,-121.9056,36.9691,-121.9056,1,39,-84.51
link,10311,165,5,2028.641496544,36.9783,-121.9372,36.9783,-121.9372,1,39,-84.51
link,10312,165,5,2029.606431855,36.971,-121.9528,36.971,-121.9528,1,39,-84.51
link,10313,165,5,2030.394276029,36.9595,-121.9636,36.9595,-121.9636,1,39,-84.51
link,10314,165,5,2031.037899667,36.9552,-121.9742,36.9552,-121.9742,1,39,-84.51
link,10315,165,5,2032.003480490,36.9599,-121.994,36.9599,-121.994,1,39,-84.51
link,10316,165,5,2032.632368208,36.9624,-122.0067,36.9624,-122.0067,1,39,-84.51
link,10317,165,5,2033.397846329,36.9627,-122.0212,36.9627,-122.0212,1,39,-84.51
link,10318,165,5,2033.666323690,36.9597,-122.0252,36.9597,-122.0252,1,39,-84.51
link,10319,165,5,2033.674782455,36.9561,-122.0241,36.9561,-122.0241,1,39,-84.51
link,10320,165,5,2033.828172340,36.951,-122.0252,36.951,-122.0252,1,39,-84.51
link,10321,165,5,2034.297735965,36.9532,-122.0348,36.9532,-122.0348,1,39,-84.51
link,10322,165,5,2035.028949988,36.9482,-122.0468,36.9482,-122.0468,1,39,-84.51
link,10323,165,5,2035.767577489,36.9488,-122.0609,36.9488,-122.0609,1,39,-84.51
link,10324,165,5,2036.780810324,36.9515,-122.0809,36.9515,-122.0809,1,39,-84.51
link,10325,165,5,2038.035390782,36.9558,-122.106,36.9558,-122.106,1,39,-84.51
link,10326,165,5,2038.682693178,36.9633,-122.1208,36.9633,-122.1208,1,39,-84.51
link,10327,165,5,2039.393027047,36.9657,-122.135,36.9657,-122.135,1,39,-84.51
link,10328,165,5,2039.597246333,36.9753,-122.1422,36.9753,-122.1422,1,39,-84.51
link,10329,165,5,2040.169858514,36.9771,-122.1536,36.9771,-122.1536,1,39,-84.51
link,10330,165,5,2041.111318199,36.9951,-122.1776,36.9951,-122.1776,1,39,-84.51
link,10331,165,5,2042.273132281,37.0193,-122.2079,37.0193,-122.2079,1,39,-84.51
link,10332,165,5,2042.935247210,37.0243,-122.2221,37.0243,-122.2221,1,39,-84.51
link,10333,165,5,2042.951146731,37.0401,-122.2279,37.0401,-122.2279,1,39,-84.51
link,10334,165,5,2043.976501309,37.0591,-122.2538,37.0591,-122.2538,1,39,-84.51
link,10335,165,5,2044.303853394,37.0765,-122.266,37.0765,-122.266,1,39,-84.51
link,10336,165,5,2044.730773579,37.0966,-122.281,37.0966,-122.281,1,39,-84.51
link,10337,165,5,2045.074483894,37.1042,-122.2901,37.1042,-122.2901,1,39,-84.51
link,10338,165,5,2045.349604945,37.1112,-122.2977,37.1112,-122.2977,1,39,-84.51
link,10339,165,5,2045.816993030,37.1167,-122.3084,37.1167,-122.3084,1,39,-84.51
link,10340,165,5,2046.384310654,37.1156,-122.3187,37.1156,-122.3187,1,39,-84.51
link,10341,165,5,2046.913805215,37.1128,-122.3277,37.1128,-122.3277,1,39,-84.51
link,10342,165,5,2047.423438757,37.1186,-122.3393,37.1186,-122.3393,1,39,-84.51
link,10343,165,5,2047.050028351,37.1349,-122.3379,37.1349,-122.3379,1,39,-84.51
link,10344,165,5,2047.911429153,37.1505,-122.3595,37.1505,-122.3595,1,39,-84.51
link,10345,165,5,2047.773388300,37.1624,-122.361,37.1624,-122.361,1,39,-84.51
link,10346,165,5,2048.007483196,37.174,-122.3694,37.174,-122.3694,1,39,-84.51
link,10347,165,5,2048.599334287,37.1823,-122.3834,37.1823,-122.3834,1,39,-84.51
link,10348,165,5,2049.280956067,37.1819,-122.3961,37.1819,-122.3961,1,39,-84.51
link,10349,165,5,2049.497091507,37.1945,-122.4045,37.1945,-122.4045,1,39,-84.51
link,10350,165,5,2049.284252687,37.2161,-122.4079,37.2161,-122.4079,1,39,-84.51
link,10351,165,5,2049.236553618,37.2269,-122.4107,37.2269,-122.4107,1,39,-84.51
link,10352,165,5,2049.417286616,37.2339,-122.4165,37.2339,-122.4165,1,39,-84.51
link,10353,165,5,2049.184380169,37.2523,-122.4184,37.2523,-122.4184,1,39,-84.51
link,10354,165,5,2048.450473064,37.2688,-122.4102,37.2688,-122.4102,1,39,-84.51
link,10355,165,5,2047.828716488,37.295,-122.4074,37.295,-122.4074,1,39,-84.51
link,10356,165,5,2046.750283639,37.3405,-122.4025,37.3405,-122.4025,1,39,-84.51
link,10357,165,5,2046.289455996,37.3597,-122.4003,37.3597,-122.4003,1,39,-84.51
link,10358,165,5,2046.654483102,37.3642,-122.4087,37.3642,-122.4087,1,39,-84.51
link,10359,165,5,2046.616916217,37.3749,-122.4116,37.3749,-122.4116,1,39,-84.51
link,10360,165,5,2046.972095791,37.4073,-122.4292,37.4073,-122.4292,1,39,-84.51
link,10361,165,5,2047.240829864,37.4375,-122.4444,37.4375,-122.4444,1,39,-84.51
link,10362,165,5,2046.800515130,37.4767,-122.4492,37.4767,-122.4492,1,39,-84.51
link,10363,165,5,2047.190996942,37.4966,-122.4632,37.4966,-122.4632,1,39,-84.51
link,10364,165,5,2047.934903780,37.5028,-122.4793,37.5028,-122.4793,1,39,-84.51
link,10365,165,5,2048.298829318,37.5026,-122.4861,37.5026,-122.4861,1,39,-84.51
link,10366,165,5,2048.759891348,37.5008,-122.4942,37.5008,-122.4942,1,39,-84.51
link,10367,165,5,2048.913539315,37.4954,-122.4953,37.4954,-122.4953,1,39,-84.51
link,10368,165,5,2049.166174077,37.4931,-122.4993,37.4931,-122.4993,1,39,-84.51
link,10369,165,5,2049.116758942,37.5013,-122.5011,37.5013,-122.5011,1,39,-84.51
link,10370,165,5,2049.540911884,37.51,-122.512,37.51,-122.512,1,39,-84.51
link,10371,165,5,2049.614306673,37.5314,-122.5205,37.5314,-122.5205,1,39,-84.51
link,10372,165,5,2049.216220871,37.5453,-122.5176,37.5453,-122.5176,1,39,-84.51
link,10373,165,5,2048.794021007,37.5609,-122.5148,37.5609,-122.5148,1,39,-84.51
link,10374,165,5,2048.838160879,37.5741,-122.52,37.5741,-122.52,1,39,-84.51
link,10375,165,5,2048.512213469,37.5897,-122.519,37.5897,-122.519,1,39,-84.51
link,10376,165,5,2048.631134835,37.5932,-122.5224,37.5932,-122.5224,1,39,-84.51
link,10377,165,5,2048.348864423,37.5945,-122.5175,37.5945,-122.5175,1,39,-84.51
link,10378,165,5,2048.058150973,37.5978,-122.5131,37.5978,-122.5131,1,39,-84.51
link,10379,165,5,2047.768565295,37.5977,-122.5076,37.5977,-122.5076,1,39,-84.51
link,10380,165,5,2047.469156651,37.6015,-122.5032,37.6015,-122.5032,1,39,-84.51
link,10381,165,5,2047.295480320,37.6069,-122.5017,37.6069,-122.5017,1,39,-84.51
link,10382,165,5,2046.631133546,37.6274,-122.4959,37.6274,-122.4959,1,39,-84.51
link,10383,165,5,2045.911259708,37.6652,-122.4947,37.6652,-122.4947,1,39,-84.51
link,10384,165,5,2045.630309950,37.7035,-122.5019,37.7035,-122.5019,1,39,-84.51
link,10385,165,5,2045.610930008,37.7249,-122.5085,37.7249,-122.5085,1,39,-84.51
link,10386,165,5,2045.410002895,37.7523,-122.5136,37.7523,-122.5136,1,39,-84.51
link,10387,165,5,2045.001343149,37.7811,-122.5152,37.7811,-122.5152,1,39,-84.51
link,10388,165,5,2044.416950708,37.7865,-122.5059,37.7865,-122.5059,1,39,-84.51
link,10389,165,5,2043.972822054,37.7871,-122.4977,37.7871,-122.4977,1,39,-84.51
link,10390,165,5,2043.285273825,37.7908,-122.4859,37.7908,-122.4859,1,39,-84.51
link,10391,165,5,2042.443323526,37.8107,-122.4764,37.8107,-122.4764,1,39,-84.51
link,10392,165,5,2041.847508094,37.8053,-122.4634,37.8053,-122.4634,1,39,-84.51
link,10393,165,5,2039.389030196,37.8111,-122.4188,37.8111,-122.4188,1,39,-84.51
link,10394,165,5,2038.861255911,37.8104,-122.4086,37.8104,-122.4086,1,39,-84.51
link,10395,165,5,2038.428371742,37.8035,-122.3982,37.8035,-122.3982,1,39,-84.51
link,10396,165,5,2038.096222428,37.791,-122.3879,37.791,-122.3879,1,39,-84.51
link,10397,165,5,2038.263644552,37.7787,-122.3871,37.7787,-122.3871,1,39,-84.51
link,10398,165,5,2038.054334324,37.7736,-122.3815,37.7736,-122.3815,1,39,-84.51
link,10399,165,5,2038.295854200,37.7638,-122.3829,37.7638,-122.3829,1,39,-84.51
link,10400,165,5,2038.233411969,37.756,-122.3792,37.756,-122.3792,1,39,-84.51
link,10401,165,5,2038.088720561,37.7493,-122.3743,37.7493,-122.3743,1,39,-84.51
link,10402,165,5,2037.838564251,37.7398,-122.3665,37.7398,-122.3665,1,39,-84.51
link,10403,165,5,2037.371342372,37.73,-122.3545,37.73,-122.3545,1,39,-84.51
link,10404,165,5,2038.054127060,37.7149,-122.3625,37.7149,-122.3625,1,39,-84.51
link,10405,165,5,2038.755514619,37.7166,-122.3763,37.7166,-122.3763,1,39,-84.51
link,10406,165,5,2039.081416819,37.7075,-122.3795,37.7075,-122.3795,1,39,-84.51
link,10407,165,5,2039.721507054,37.7103,-122.3925,37.7103,-122.3925,1,39,-84.51
link,10408,165,5,2040.053770143,37.6772,-122.388,37.6772,-122.388,1,39,-84.51
link,10409,165,5,2039.649368393,37.6767,-122.3802,37.6767,-122.3802,1,39,-84.51
link,10410,165,5,2039.861050764,37.6669,-122.381,37.6669,-122.381,1,39,-84.51
link,10411,165,5,2039.740390568,37.6552,-122.3749,37.6552,-122.3749,1,39,-84.51
link,10412,165,5,2040.219717259,37.6474,-122.3814,37.6474,-122.3814,1,39,-84.51
link,10413,165,5,2040.564120059,37.6367,-122.3844,37.6367,-122.3844,1,39,-84.51
link,10414,165,5,2040.617282640,37.6315,-122.3837,37.6315,-122.3837,1,39,-84.51
link,10415,165,5,2039.630825718,37.6273,-122.3637,37.6273,-122.3637,1,39,-84.51
link,10416,165,5,2039.362046612,37.6135,-122.3541,37.6135,-122.3541,1,39,-84.51
link,10417,165,5,2039.724474195,37.6085,-122.3593,37.6085,-122.3593,1,39,-84.51
link,10418,165,5,2040.278335429,37.6129,-122.3712,37.6129,-122.3712,1,39,-84.51
link,10419,165,5,2040.583352475,37.6042,-122.3741,37.6042,-122.3741,1,39,-84.51
link,10420,165,5,2040.036581766,37.5997,-122.3623,37.5997,-122.3623,1,39,-84.51
link,10421,165,5,2039.955472519,37.5928,-122.3585,37.5928,-122.3585,1,39,-84.51
link,10422,165,5,2038.525938040,37.5894,-122.3304,37.5894,-122.3304,1,39,-84.51
link,10423,165,5,2037.798392487,37.5898,-122.3168,37.5898,-122.3168,1,39,-84.51
link,10424,165,5,2037.848230203,37.5839,-122.3158,37.5839,-122.3158,1,39,-84.51
link,10425,165,5,2037.085407210,37.5769,-122.2991,37.5769,-122.2991,1,39,-84.51
link,10426,165,5,2036.286543393,37.5747,-122.2833,37.5747,-122.2833,1,39,-84.51
link,10427,165,5,2034.996365904,37.5715,-122.2579,37.5715,-122.2579,1,39,-84.51
link,10428,165,5,2034.690016016,37.5681,-122.251,37.5681,-122.251,1,39,-84.51
link,10429,165,5,2034.648081666,37.5532,-122.2453,37.5532,-122.2453,1,39,-84.51
link,10430,165,5,2034.456098007,37.5469,-122.2396,37.5469,-122.2396,1,39,-84.51
link,10431,165,5,2034.010498756,37.5448,-122.2305,37.5448,-122.2305,1,39,-84.51
link,10432,165,5,2033.025509869,37.5399,-122.2103,37.5399,-122.2103,1,39,-84.51
link,10433,165,5,2032.528156295,37.535,-122.1993,37.535,-122.1993,1,39,-84.51
link,10434,165,5,2032.650490212,37.5268,-122.1989,37.5268,-122.1989,1,39,-84.51
link,10435,165,5,2033.258748585,37.5175,-122.2073,37.5175,-122.2073,1,39,-84.51
link,10436,165,5,2032.537486044,37.5154,-122.193,37.5154,-122.193,1,39,-84.51
link,10437,165,5,2032.149450333,37.5076,-122.1831,37.5076,-122.1831,1,39,-84.51
link,10438,165,5,2031.594039812,37.5036,-122.1713,37.5036,-122.1713,1,39,-84.51
link,10439,165,5,2030.929513053,37.5034,-122.1587,37.5034,-122.1587,1,39,-84.51
link,10440,165,5,2030.476251650,37.4966,-122.1479,37.4966,-122.1479,1,39,-84.51
link,10441,165,5,2029.723480851,37.4978,-122.1341,37.4978,-122.1341,1,39,-84.51
link,10442,165,5,2029.345563826,37.4849,-122.1227,37.4849,-122.1227,1,39,-84.51
link,10443,165,5,2029.078912238,37.4675,-122.1119,37.4675,-122.1119,1,39,-84.51
link,10444,165,5,2028.676854378,37.4551,-122.1002,37.4551,-122.1002,1,39,-84.51
link,10445,165,5,2027.766053800,37.4487,-122.0809,37.4487,-122.0809,1,39,-84.51
link,10446,165,5,2026.622081412,37.4474,-122.0589,37.4474,-122.0589,1,39,-84.51
link,10447,165,5,2025.474841235,37.4514,-122.0386,37.4514,-122.0386,1,39,-84.51
link,10448,165,5,2024.918831432,37.4634,-122.0321,37.4634,-122.0321,1,39,-84.51
link,10449,165,5,2025.301113385,37.4679,-122.0408,37.4679,-122.0408,1,39,-84.51
link,10450,165,5,2025.684818202,37.4687,-122.0483,37.4687,-122.0483,1,39,-84.51
link,10451,165,5,2025.844182546,37.4714,-122.0522,37.4714,-122.0522,1,39,-84.51
link,10452,165,5,2025.722823493,37.4774,-122.0519,37.4774,-122.0519,1,39,-84.51
link,10453,165,5,2025.527403222,37.4843,-122.0505,37.4843,-122.0505,1,39,-84.51
link,10454,165,5,2025.505046341,37.4892,-122.0517,37.4892,-122.0517,1,39,-84.51
link,10455,165,5,2025.682958544,37.4975,-122.0578,37.4975,-122.0578,1,39,-84.51
link,10456,165,5,2025.853268182,37.5017,-122.0624,37.5017,-122.0624,1,39,-84.51
link,10457,165,5,2026.175244305,37.5036,-122.0691,37.5036,-122.0691,1,39,-84.51
link,10458,165,5,2027.458421670,37.5036,-122.0933,37.5036,-122.0933,1,39,-84.51
link,10459,165,5,2028.038613057,37.518,-122.109,37.518,-122.109,1,39,-84.51
link,10460,165,5,2028.011504245,37.5426,-122.1166,37.5426,-122.1166,1,39,-84.51
link,10461,165,5,2028.951465364,37.579,-122.1463,37.579,-122.1463,1,39,-84.51
link,10462,165,5,2028.620205832,37.6161,-122.1522,37.6161,-122.1522,1,39,-84.51
link,10463,165,5,2028.347502304,37.6644,-122.1628,37.6644,-122.1628,1,39,-84.51
link,10464,165,5,2029.079793210,37.6908,-122.1852,37.6908,-122.1852,1,39,-84.51
link,10465,165,5,2029.271498794,37.7003,-122.1919,37.7003,-122.1919,1,39,-84.51
link,10466,165,5,2029.876843619,37.7107,-122.2067,37.7107,-122.2067,1,39,-84.51
link,10467,165,5,2030.483646015,37.6991,-122.2144,37.6991,-122.2144,1,39,-84.51
link,10468,165,5,2032.057517661,37.7228,-122.2518,37.7228,-122.2518,1,39,-84.51
link,10469,165,5,2032.272959316,37.743,-122.2624,37.743,-122.2624,1,39,-84.51
link,10470,165,5,2031.467684220,37.7483,-122.2489,37.7483,-122.2489,1,39,-84.51
link,10471,165,5,2029.622604680,37.7435,-122.2125,37.7435,-122.2125,1,39,-84.51
link,10472,165,5,2029.620707116,37.7585,-122.2173,37.7585,-122.2173,1,39,-84.51
link,10473,165,5,2029.838466018,37.7597,-122.2218,37.7597,-122.2218,1,39,-84.51
link,10474,165,5,2030.150035617,37.7554,-122.2263,37.7554,-122.2263,1,39,-84.51
link,10475,165,5,2030.839944059,37.7553,-122.2393,37.7553,-122.2393,1,39,-84.51
link,10476,165,5,2032.421798054,37.7628,-122.2716,37.7628,-122.2716,1,39,-84.51
link,10477,165,5,2033.043174323,37.7633,-122.2835,37.7633,-122.2835,1,39,-84.51
link,10478,165,5,2033.317106891,37.7671,-122.2899,37.7671,-122.2899,1,39,-84.51
link,10479,165,5,2033.759428996,37.7722,-122.2999,37.7722,-122.2999,1,39,-84.51
link,10480,165,5,2033.497578574,37.7798,-122.2974,37.7798,-122.2974,1,39,-84.51
link,10481,165,5,2034.018688975,37.7809,-122.3076,37.7809,-122.3076,1,39,-84.51
link,10482,165,5,2034.220515235,37.7762,-122.3099,37.7762,-122.3099,1,39,-84.51
link,10483,165,5,2035.258038153,37.7824,-122.3315,37.7824,-122.3315,1,39,-84.51
link,10484,165,5,2034.86449414,37.7965,-122.3286,37.7965,-122.3286,1,39,-84.51
link,10485,165,5,2034.579879692,37.8011,-122.3247,37.8011,-122.3247,1,39,-84.51
link,10486,165,5,2034.549859007,37.8038,-122.325,37.8038,-122.325,1,39,-84.51
link,10487,165,5,2034.717881445,37.8045,-122.3284,37.8045,-122.3284,1,39,-84.51
link,10488,165,5,2035.302792646,37.8034,-122.3391,37.8034,-122.3391,1,39,-84.51
link,10489,165,5,2035.324567347,37.8071,-122.3407,37.8071,-122.3407,1,39,-84.51
link,10490,165,5,2034.930626997,37.8116,-122.3347,37.8116,-122.3347,1,39,-84.51
link,10491,165,5,2034.291658256,37.8109,-122.3224,37.8109,-122.3224,1,39,-84.51
link,10492,165,5,2033.879515259,37.8171,-122.3166,37.8171,-122.3166,1,39,-84.51
link,10493,165,5,2034.437727847,37.821,-122.3284,37.821,-122.3284,1,39,-84.51
link,10494,165,5,2033.907872503,37.8251,-122.3197,37.8251,-122.3197,1,39,-84.51
link,10495,165,5,2032.920945525,37.8262,-122.3014,37.8262,-122.3014,1,39,-84.51
link,10496,165,5,2032.522386681,37.8313,-122.2955,37.8313,-122.2955,1,39,-84.51
link,10497,165,5,2032.513979978,37.8393,-122.2979,37.8393,-122.2979,1,39,-84.51
link,10498,165,5,2032.432724711,37.8629,-122.3039,37.8629,-122.3039,1,39,-84.51
link,10499,165,5,2033.106567089,37.8609,-122.316,37.8609,-122.316,1,39,-84.51
link,10500,165,5,2033.078394400,37.8679,-122.3177,37.8679,-122.3177,1,39,-84.51
link,10501,165,5,2032.540688817,37.8703,-122.3083,37.8703,-122.3083,1,39,-84.51
link,10502,165,5,2032.575845609,37.8858,-122.3139,37.8858,-122.3139,1,39,-84.51
link,10503,165,5,2032.989074148,37.9081,-122.3288,37.9081,-122.3288,1,39,-84.51
link,10504,165,5,2034.022417126,37.9064,-122.3478,37.9064,-122.3478,1,39,-84.51
link,10505,165,5,2034.966804485,37.9037,-122.3648,37.9037,-122.3648,1,39,-84.51
link,10506,165,5,2036.290368257,37.9077,-122.3911,37.9077,-122.3911,1,39,-84.51
link,10507,165,5,2035.895353019,37.9202,-122.3876,37.9202,-122.3876,1,39,-84.51
link,10508,165,5,2036.224516876,37.928,-122.3963,37.928,-122.3963,1,39,-84.51
link,10509,165,5,2036.894052069,37.9319,-122.4102,37.9319,-122.4102,1,39,-84.51
link,10510,165,5,2037.206172298,37.9483,-122.4213,37.9483,-122.4213,1,39,-84.51
link,10511,165,5,2037.382668629,37.9643,-122.4297,37.9643,-122.4297,1,39,-84.51
link,10512,165,5,2036.578939840,37.9621,-122.4138,37.9621,-122.4138,1,39,-84.51
link,10513,165,5,2035.828104977,37.9561,-122.3977,37.9561,-122.3977,1,39,-84.51
link,10514,165,5,2035.448258062,37.9703,-122.395,37.9703,-122.395,1,39,-84.51
link,10515,165,5,2033.896651873,37.9803,-122.3688,37.9803,-122.3688,1,39,-84.51
link,10516,165,5,2033.288844712,37.9876,-122.3596,37.9876,-122.3596,1,39,-84.51
link,10517,165,5,2033.572554511,38.0036,-122.37,38.0036,-122.37,1,39,-84.51
link,10518,165,5,2033.232598194,38.0123,-122.3663,38.0123,-122.3663,1,39,-84.51
link,10519,165,5,2032.280138091,38.006,-122.3463,38.006,-122.3463,1,39,-84.51
link,10520,165,5,2031.772273393,38.0038,-122.336,38.0038,-122.336,1,39,-84.51
link,10521,165,5,2031.035526574,38.0052,-122.3225,38.0052,-122.3225,1,39,-84.51
link,10522,165,5,2030.653005308,38.0101,-122.3168,38.0101,-122.3168,1,39,-84.51
link,10523,165,5,2029.694001435,38.0112,-122.299,38.0112,-122.299,1,39,-84.51
link,10524,165,5,2028.302850867,38.025,-122.277,38.025,-122.277,1,39,-84.51
link,10525,165,5,2027.995926613,38.0391,-122.2756,38.0391,-122.2756,1,39,-84.51
link,10526,165,5,2027.279671587,38.046,-122.2642,38.046,-122.2642,1,39,-84.51
link,10527,165,5,2026.358578748,38.0554,-122.2497,38.0554,-122.2497,1,39,-84.51
link,10528,165,5,2025.109701851,38.0584,-122.227,38.0584,-122.227,1,39,-84.51
link,10529,165,5,2023.955426497,38.0534,-122.2036,38.0534,-122.2036,1,39,-84.51
link,10530,165,5,2023.124760283,38.048,-122.1862,38.048,-122.1862,1,39,-84.51
link,10531,165,5,2022.524086132,38.028,-122.1686,38.028,-122.1686,1,39,-84.51
link,10532,165,5,2021.502522071,38.0236,-122.1479,38.0236,-122.1479,1,39,-84.51
link,10533,165,5,2020.168035038,38.0292,-122.1244,38.0292,-122.1244,1,39,-84.51
link,10534,165,5,2017.608739250,38.0479,-122.0818,38.0479,-122.0818,1,39,-84.51
link,10535,165,5,2016.017029865,38.0531,-122.0533,38.0531,-122.0533,1,39,-84.51
link,10536,165,5,2013.362064886,38.0561,-122.004,38.0561,-122.004,1,39,-84.51
link,10537,165,5,2010.116159188,38.0445,-121.939,38.0445,-121.939,1,39,-84.51
link,10538,165,5,2007.475638039,38.0411,-121.888,38.0411,-121.888,1,39,-84.51
link,10539,165,5,2007.063602058,38.0343,-121.8781,38.0343,-121.8781,1,39,-84.51
link,10540,165,5,2005.079291579,38.0231,-121.8371,38.0231,-121.8371,1,39,-84.51
link,10541,165,5,2002.13676738,38.0155,-121.7791,38.0155,-121.7791,1,39,-84.51
link,10542,165,5,2000.592108817,38.0194,-121.7511,38.0194,-121.7511,1,39,-84.51
link,10543,165,5,1999.241922042,38.0111,-121.723,38.0111,-121.723,1,39,-84.51
link,10544,165,5,1998.167640270,38.0092,-121.7021,38.0092,-121.7021,1,39,-84.51
link,10545,165,5,1997.529290372,38.0091,-121.69,38.0091,-121.69,1,39,-84.51
link,10546,165,5,1996.936960646,38.0175,-121.6814,38.0175,-121.6814,1,39,-84.51
link,10547,165,5,1997.527941743,38.0247,-121.6948,38.0247,-121.6948,1,39,-84.51
link,10548,165,5,1998.400769541,38.0221,-121.7105,38.0221,-121.7105,1,39,-84.51
link,10549,165,5,1999.009888254,38.0256,-121.7231,38.0256,-121.7231,1,39,-84.51
link,10550,165,5,1998.771436684,38.0321,-121.7206,38.0321,-121.7206,1,39,-84.51
link,10551,165,5,1997.890551652,38.0352,-121.7049,38.0352,-121.7049,1,39,-84.51
link,10552,165,5,1997.227943172,38.0434,-121.6949,38.0434,-121.6949,1,39,-84.51
link,10553,165,5,1996.709672026,38.0447,-121.6855,38.0447,-121.6855,1,39,-84.51
link,10554,165,5,1996.439485545,38.0483,-121.6815,38.0483,-121.6815,1,39,-84.51
link,10555,165,5,1996.133907168,38.057,-121.6784,38.057,-121.6784,1,39,-84.51
link,10556,165,5,1995.858622746,38.0671,-121.6763,38.0671,-121.6763,1,39,-84.51
link,10557,165,5,1995.685175664,38.0755,-121.6756,38.0755,-121.6756,1,39,-84.51
link,10558,165,5,1995.310977982,38.0839,-121.6711,38.0839,-121.6711,1,39,-84.51
link,10559,165,5,1994.707229631,38.0869,-121.6606,38.0869,-121.6606,1,39,-84.51
link,10560,165,5,1993.506248935,38.0863,-121.6377,38.0863,-121.6377,1,39,-84.51
link,10561,165,5,1992.759786873,38.0893,-121.6245,38.0893,-121.6245,1,39,-84.51
link,10562,165,5,1992.651253466,38.0947,-121.6241,38.0947,-121.6241,1,39,-84.51
link,10563,165,5,1992.218110966,38.0986,-121.6171,38.0986,-121.6171,1,39,-84.51
link,10564,165,5,1991.655359757,38.0994,-121.6067,38.0994,-121.6067,1,39,-84.51
link,10565,165,5,1991.186350079,38.0944,-121.5963,38.0944,-121.5963,1,39,-84.51
link,10566,165,5,1990.474391120,38.092,-121.5821,38.092,-121.5821,1,39,-84.51
link,10567,165,5,1990.518343909,38.0834,-121.5803,38.0834,-121.5803,1,39,-84.51
link,10568,165,5,1990.464786115,38.0743,-121.5765,38.0743,-121.5765,1,39,-84.51
link,10569,165,5,1990.871212296,38.0688,-121.5825,38.0688,-121.5825,1,39,-84.51
link,10570,165,5,1991.102376076,38.0627,-121.585,38.0627,-121.585,1,39,-84.51
link,10571,165,5,1991.911738814,38.0591,-121.5992,38.0591,-121.5992,1,39,-84.51
link,10572,165,5,1992.430837307,38.061,-121.6096,38.061,-121.6096,1,39,-84.51
link,10573,165,5,1992.999517711,38.0618,-121.6206,38.0618,-121.6206,1,39,-84.51
link,10574,165,5,1993.553790395,38.0508,-121.6277,38.0508,-121.6277,1,39,-84.51
link,10575,165,5,1993.899189371,38.0442,-121.6322,38.0442,-121.6322,1,39,-84.51
link,10576,165,5,1993.539708022,38.0364,-121.623,38.0364,-121.623,1,39,-84.51
link,10577,165,5,1993.243262626,38.0215,-121.6128,38.0215,-121.6128,1,39,-84.51
link,10578,165,5,1992.894759874,38.0179,-121.6051,38.0179,-121.6051,1,39,-84.51
link,10579,165,5,1992.475073194,38.0219,-121.5984,38.0219,-121.5984,1,39,-84.51
link,10580,165,5,1991.613088736,38.0287,-121.5842,38.0287,-121.5842,1,39,-84.51
link,10581,165,5,1991.407495160,38.0358,-121.5825,38.0358,-121.5825,1,39,-84.51
